label,scontent
0,剑皇点灯也没人敢接啊
0,上。剑士团
-1,库了就哭了，能别提别的主播么？爱看自己死去看
1,感谢珍惜哥
0,凡夫 你给我上
0,骚哥，梦哥年度30万你准备怎么用
0,我们太难了
0,最拉的不是凡夫？
0,不是封刷瑜伽吗？
-1,骚 你真拉稀
1,骚君我爱你
0,骚骏那个工会？不是瑜伽吗
0,那个男人回来了
1,我尿黄，我来呲醒狗妹
-1,勾八狗妹臭不要脸的
0,狗妹来了呀
-1,狗妹你丑的压皮，望边靠靠
0,多少查房，俊哥
0,宝宝们？叫大哥
0,她应该去血色
0,看不明白了
0,不是我续费
0,都过去点点订阅
0,阿木木你个勾八
-1,骆驼要死了
-1,骆驼骆驼直哆嗦
1,到沙漠了，好热
0,还不如听听狗妹的草骆驼
0,是真唱吗？这么稳？
-1,这脸是开了多少
1,狗妹，你是真的飘
0,狗妹药店碧莲
1,狗妹你特娘醒醒
1,狗妹真的狗
1,狗妹你什么都厉害 唱歌也厉害身材也厉害
1,大家给我狗某人点点订阅
1,狗妹刷火箭我们点
1,狗妹你怎么还没睡着啊
1,狗妹快去拉电直播
1,南风你这个勾八
0,夫妻相。。。。。
1,坏女孩走起来
0,什么公会，
0,凡夫必须死
1,狗妹你醒醒
0,早上就说了
1,感谢梦叔
0,狗妹要去走红地毯么
1,狗妹明天支持你一块
0,现在好了危机解除了
0,狗妹走勾八
0,狗妹敢出镜吗
1,狗妹你报的是不是电竞女皇
-1,场面一度十分尴尬
0,你一会补偿补偿人家妹子，专心连麦
1,狗妹你理理我
0,老骚他笑了
0,梦哥就给子龙刷完就下了？
1,唱歌有点独特
0,骚，连麦专注一点啊
1,可以啊，老妹儿
0,骚，南哥来了
0,记得扣8090
0,梦哥年度给你30万，怎么看？
0,让她去血色吧
1,我醒的粤语歌那么好听
1,这个妹子来个大哥捧她绝对火。
-1,狗妹报游戏最丑女主播
0,骚老弟的广东嫖10年也不错哦
0,四川人在广东
0,我知道，你有时不想刷
0,这是粤语？
0,勾八   唱的什么
1,这女的嘲笑你 哈哈
0,上波船 有票的
1,狗妹你飘成啥了
1,南哥     狗妹说你拉了    南哥  有么有脾气
1,又坑拉一个 狗妹真狠
1,狗妹把他吸干了
0,为啥不能继续续费
0,冲YB续费
0,我没有你坑得多啊
1,我没有兄弟嘛 嘿嘿
1,你有胸我有弟
0,梦哥给子龙刷了10张图
1,狗妹你给我飞
0,大爸今晚没来逛逛吗
0,有没有人报销下路费
0,俊哥今天早点下播休息，明天就开战了。
0,没气氛就相亲
0,我来宝图点
0,虽然没给你刷过，不知道为啥，别的男主播看的少
0,合肥当代音响
0,老骚徐州哪里的
1,反正你也要快下了，聊天吧
1,老骚，老骚，子龙都买保时捷了！你咋还弄你的二手大奔
1,做做人气阿
0,抽奖10万
0,没气氛做做人气阿
0,子龙是一哥了？
0,抽523YB，你可以抽一年！
0,都是30万
0,大哥说都是三十万，不管刷还是抽奖
0,抽奖也是三十万。有录像。
0,抽奖也是30
0,都是30套
0,就是给你30万
1,抽奖好，中了的哥们也会消费的
0,大事件瞎几把写
1,哇榜一是吗
0,一凡大爸吗？
0,兄弟们年度明天开始还是22号开始啊？
1,榜一了解一下
1,榜一一凡的表弟
0,128昨天也回来了
1,欢迎土匪哥
0,为啥我续费就是弄不上
0,唐哥什么时候进来的
0,马上又要变一哥了
0,除锈工是表弟
0,一哥报上了吗？
0,续费好了，
0,任性哥，昨天天爸，来了么
0,拉拉星最近干嘛呢
0,报的什么？
0,官方怕你打年度没钱
0,大哥你要什么样的牌子
0,来广州吗？骚
1,哈哈  傻不
1,骂骂更健康
0,MC播到死
0,给太子星说年度别忘来点灯
0,休息休息，年度努力点
0,开玩笑的那个兄弟
0,他去干正事去，
0,开玩笑的，
-1,没必要这样骂吧？
0,梦哥说拿30万支持老骚年度
0,不刷你就是黑粉
0,大爸是榜几
0,怪不得俊哥那天哭了
0,那女的火了吗？
0,神坑那里弹幕抽奖
0,小老弟，饿着那
0,在哪里关注啊
0,还得靠自家粉丝，不能太依靠大哥
0,刷狗粮升牌子
0,去别的直播间看看吧
-1,不要把其他事情带到俊哥直播间，你们真是狗
-1,看见那些反串，黑粉，水军，节奏粉都觉得恶心，
-1,有黑粉会截屏的
1,有家的感觉
-1,在外面都不知道看谁
0,那个什么人
1,吓得我夜宵都没吃
1,小矿属实会玩
1,大哥们，一张船票能教做人？
-1,好了大家不要给他画面
-1,俊哥怎么了
-1,别期望大哥一定帮你们。大哥钱不是大风刮来的
0,这种就是实在人
-1,很多大哥退网不是刷拉了，是被节奏带累了退网的，
1,可以的，小伙
0,现在油水也少了吧
0,我在线路上面，管运行，油水还行。
0,年度打完了？
0,好像今天的计划工作快结束了。
-1,我被一个女主播坑了7000多
-1,加微信果然不是好事
1,掏出来比你还要大，你还要睡？
0,吖吖我好像很久之前就在直播间看见过她了。
-1,你们都往后稍一稍，白跟个狗似的。
0,丫丫  晚上给老骚上一上
0,花50改名的都是社会人
0,丫丫，能不能把你套的飞起来
0,凡夫还在上课。
0,丫丫咱们走
0,丫丫，我们走私去
0,看小骚牌去了，白白
1,哈哈哈哈爱
1,歌词读的不错
1,路人唱法。
0,万人斩
1,难听得要哭
0,什么勾吧
1,唱醒300人
1,举报你不好好直播
1,这歌太长了
1,还不如不要唱
1,唱跑200贵宾
1,人都跑光了
1,抬走抬走抬走
1,不是每个女生都会唱歌的
1,挺好的，只是声卡不好！！比老骚好多了？
0,对面叫什么对面叫什么对面叫什么
1,骚，你给我说实话，你是不是想笑
1,滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚滚
1,你个勾八，你谈过对象？
0,对面叫什么对面叫什么对面叫什么，对面叫什么对面叫什么对面叫什
0,说你呢万人
1,我想你了，矿哥
0,宠物有死了
0,小框，你怎么找到那个主播的
0,复制大哥说话呀。
1,小矿  一直在董事长那直播间吐
1,小框眼光很好的  挺给力的
1,感谢任性哥
0,小匡怎么没爷
-1,差脸
0,感谢小框8ang
1,你尿尿太频繁了，她们属实等不起你，你这来来回回的
1,你又想净身出户吗？
0,大白，你别说话
0,128怎么不说话
0,骚三万
-1,送我都不要
-1,矿  你滚
0,那个查房那个
0,你还是给他宠物磕头吧
1,小框真是人才
0,还是磕头吧
-1,俊哥一会不吭，浑身难受
0,微信怎么充y币场控
0,没有他QQ宠物有面
0,我是你赵姐
1,老子是你爷爷
0,云海回家了
0,一般到我这，这游戏就结束了的
0,这个给面是无限循环下去
0,这直播间大哥太多了
0,孙耀威
0,抬价了
1,大白不要脸  让他上吧
0,这波拉票白干了
0,魔法书就行
0,为啥又剑皇团
0,禁言了
0,放出来
0,小框把狗妹当QQ宠物了
0,我的宠物和小矿的一起死了
1,我套我八级了
0,那么问题来了
1,哎呀。哎呀。有面
0,那问题来了
1,完了完了我快控制不住自己了
0,1个就够了
0,夏尔曼出来，给你点订阅
0,鱼总要妹妹
1,这游戏游戏，听起来都好玩
1,无限循环，有两个人就够了，一个刷一个
0,小眼神
0,估计得凉凉··
1,喜欢主播的订阅点一点  下次直播就可以获得通知飞机票
0,mc打狗妹
0,小框也跑了
0,你先给狼叔面子找回来
0,他小号在下面
0,狗妹你出来
1,狗不理。包子
1,小框跟个狗似的，欺负我狗妹
1,臣服哥   快夸夸我
0,菜菜··你让俊哥夸夸你··？··
0,带上我，我蹭个饭我郑州的
0,给糖糖点点订阅
0,臣服哥  啥时候直播给时间
0,3个火箭连麦
0,日薪五万抽啥烟
0,抽大贡小供
1,感谢单排哥
1,骚，我一个月一万六，刷多少合适
1,初中生吸什么毒有排面？
1,骚，今年20岁睡什么女人有排面？
0,低调的可乐是128本人？
0,放首歌听听 无敌霸王枪
0,布丁你说话啊，方便订阅
0,你个弟弟 谁认识
1,他们都抢我老婆
0,虎牙搜一下
0,浪琴在不在
0,老骚我想连麦要刷多少？
0,5个火箭连麦
1,没我俊哥唱的好听
1,这是狗姐不是狗妹了
-1,这还订阅啊   唱的啥玩意啊
0,杭州超哥    荧光棒  400多根了
0,第一次爱的人
0,这个歌名是什么？
0,日常生牌子
0,直播时间：晚上7:30-凌晨3/5:00
1,又要扎心了
1,把爱放在心里
1,君子爸爸，老骚太饿了
0,为什么相爱的人不能够在一起，偏偏变成了回忆...
1,君子兄好久不见
0,今天小框哪去了
0,狗妹你的歌
0,兄弟们128什么时候来的
0,阿星去拿了这几天怎么没看到
0,说的是锦瑟哥喝多了
1,感谢星落哥
-1,这歌
1,老骚，你要把人家打残
-1,太多假的了
-1,没声音，卡了
0,……………
1,艾玛  神仙歌手
1,老骚，刚刚董事长说要做我老婆，怎么办我好激动
0,给11哥差个房
0,我以为你凉了臣服哥
1,狗妹大姨妈了
0,他名字叫大眼睛
1,董事长喜欢你
-1,老骚我伤心了
0,刚过爽11
0,128回来了吗
0,干捞，饿死了
0,128是本人挂机睡觉去了别问了兄弟
0,以前不坑钱的时候也有节目
-1,主要是星秀很多大主播都在相 我们观众觉得没意思了
1,老骚 我是你演唱会保安 我什么排面
1,那个13牌子的，放学别走，我女朋友打死你！！！！！！
0,老骚应聘你演唱会保安啥条件
1,这发型可以的
-1,非要让一个13级的把节奏全部带起来？不能禁了？
1,懂事长。哈哈哈
-1,夸你个篮子？
-1,别带董事长的
0,十一哥的查房。。。
1,安妮姐我耐你
0,安妮。你出来
-1,不刷礼物你吃个P
-1,你是个勾八
0,老骚，我13级牌子。你不夸下我？
-1,狗屁娱加真耽误你的前途
-1,夸你奶奶。套
0,年度过完在说
0,凤凰刷两千   那么多啊
0,抬头需要底气  低头需要勇气
1,叫狗妹来首囧架架 让你开心一下
0,吓我一跳，我以为你要送宝图
0,感觉像对牛弹琴
-1,你有病啊，你说清楚啊，草
1,躺吃。哈哈哈
0,狗妹儿来了
0,臣服哥是本人吗
0,小矿和o狗妹干完事，一起来的。
1,好久没打狗妹啦
1,打狗妹，把她打哭
1,狗妹儿你上来聊聊
0,你都没开查房
1,董事长吓死我了
1,老骚撒尿了
0,玩吃鸡也不玩这个
1,狗妹你给我上
0,QQ水笔多
0,狗妹，勾把
0,安妮姐说我
0,安妮姐咱解说。。
0,帮粉丝打的
-1,不懂的积点口德
-1,狗妹这解说不行啊
-1,你会玩吗  还专业
-1,范冰冰？？
0,武则天确实像范冰冰
0,虎牙主播就没有亏的时候
0,他说的没我看的快
0,又要拿图了
0,去你的范BB
0,解说下续费
0,把大哥拿过来了
0,。，。
0,这个阿柯的主播是谁
0,挖了一个晚上挖了1200银豆草
0,挖个宝 打扰了~~~
1,狗妹是真搞笑
0,套你吗狗妹没船票啊
0,啥也没领到
-1,这把要凉 阵容不行
0,狗妹 你别哔哔了
0,男女才交叉
0,这阿柯玩的一般
1,春秋：狗妹解说的好，我得还礼
1,狗妹，狗俊
0,几把技能？
-1,这局肯定凉
-1,这状态需要回程？
-1,狗妹舔得太不要脸了
-1,完了，凉凉
0,阿轲是前期英雄
0,双狗合并 牛皮
-1,站撸？以为是王者，原来是青铜
-1,手速太慢了。这是王者的手速，
-1,快别解说了，听得我一脸蒙蔽
0,不着急后期一波完事了
0,我拿妲己打你鲁班
-1,玩得太辣了   啥也不是
-1,狗妹你闭嘴
-1,什么玩意沟八的
0,打一个什么我也不知道
1,这个妹子可以。
0,从来没有那么多人看，所以方了
-1,完了。要凉凉
0,我是国服鲁班
0,狗妹一本正经的胡说八道
0,你没鲁班高、国服第一鲁班
0,狗妹延迟太严重了
0,氧气组快快快
1,团等下打，先救狗妹，拿氧气瓶
0,阿轲现在都是出宗师不出破军了吗？
1,经纪人，董事长是我女神
0,那不是关羽 那是无头骑士
0,9啥段位了
0,狗命是重要的
0,这边没人敢上去先手
0,武则天布是范冰冰
-1,这关羽菜死了
1,狗妹贼起劲
0,妹说，英雄我不认识，但我能解说
0,打得勾吧不是。还国服
0,大招往达摩脸上冲
0,能不能玩了
0,叫老板 加钟  加价
0,柯柯后面不起作用
1,狗妹解说100分
0,套！这叫兵线的运营！妹你解说不明白
-1,快别解说了我的妈耶
-1,后期阿珂秒不动，懂不
-1,被人顶着水晶单杀了
-1,他是真的菜
0,老骚别看你学不会的
0,大鱼，狗妹贵宾席第5个
0,二狗出来彼此
0,是火箭是宝图
1,哈哈没电了
0,狗妹再哪里直播
0,直接推高地
0,在这还礼一样
0,在这刷吧 都一样
0,狗妹囧架架啦票
0,就在等狗妹的囧架架
0,什么东西？
1,猥琐发育别浪
0,我搜的狗妹 怎么不是这个
0,尼玛上荧光棒
0,君子爸爸给狗妹刷了3组520虎粮
1,你妹狗妹能够啊
1,留步。  安妮
0,骚七弟
1,你控制控制，
0,我搜了梦醒  不是呀
1,哈哈哈哈还会
1,哈 haha
1,哈哈(ω)hiahiahia
1,和谐，绿色
1,haaaaaaaa
0,没事大家不要慌
1,洋洋你给我上
0,这是小姐姐
0,狗妹小虎牙想你唱歌
0,我王哥
1,老骚，你尽量控制控制
1,卧~槽。。。。够没真可爱
0,打了个比型
0,稳住  虎牙哥
0,酒囧囧拉票
1,骚。你好帅
0,狗妹囧架架
0,囧架架啊
0,投吧，俊哥
0,大哥不要停
0,是不是小框的小号
1,狗妹说，感谢哥哥真好听
0,对方，水晶已经残留一丝丝残血
0,我出35组
0,骚俊 你可以查房吗？
1,骚君董事长要你去提亲骚君董事长要你去提亲骚君董事长要你去提亲
1,着干嘛 扣楞楞楞
0,说投的杀了
0,只是我们一大家子的
1,董事长来提亲了
0,长沙...带保镖去啊
0,小熊。哈哈
1,董事长已经拒绝你了
0,去哪里干嘛啊？
0,老骚 综艺一哥是亮着的吗？好多人都是黑的
0,骚，报名了
1,董事长前来提亲
0,飞机不行吗？
1,来首    回忆总想哭
0,你钱不拿出来利息白瞎了
0,熊百万肥来了
0,那得老多钱了，几百万
-1,不要说董事长了，我受不了了
0,开车1个小时就到了
0,熊鼠蜂 三种都动物
0,骚好多人综艺一哥报不了
1,你的人气没董事长高啊
0,我要去长沙 绑架你
-1,有病吧，刷董事长？？
1,私人飞机买一个
1,你买个飞机 多大点事
0,老骚能弄综艺一哥么
0,你的飞机了
1,董事长，想你了
0,好多人综艺一哥报不了
0,请睁开眼睛水壶
1,户外一姐董事长前来提亲
1,董事长来了
0,现在董事长是全虎牙的节奏
1,叫你去拿钱打年度哈哈哈哈
1,董事长找你相 亲骚俊
1,董事长提亲
0,不用禁言，全虎牙就这样
-1,影响别人看直播，董事长尼玛啊
1,看了董事长觉得骚君漂亮
-1,走了这些人真烦人
0,现在屏幕真快了。
0,董事长怎么回事
0,董事长是谁啊，怎么有牌面
1,董事长在所有直播间都炸起来了，牛逼
0,每个直播间都是董事长
1,老骚去找你媳妇户外一姐
1,董事长前来考察调研
1,董事长真是直播界的一股清流
1,董事长要娶你
0,1380安排
0,董事长要讲给你
0,我有你微信 鱼总
1,董事长说要娶你
1,董事长来提亲
0,小心 老杜……在机场安排你
-1,带尼玛的节奏
0,株洲到萍乡28块
-1,mc睡徒弟？？
1,懂事长来提亲
1,董事长   前来 提亲
1,董事长贵宾君王看不到底
0,想明白了再见
0,设置屏蔽关键词，董事长，大家不用理会
1,孙耀武牛逼
1,董事长大军前来提亲
1,设置了，舒服
1,鱼总：俊 我要 拜你为师
-1,刷屏的封了就行
1,董事长牛逼
0,全屏设置里面有一个弹幕屏蔽关键词  他们打字就看不见了
-1,这男的好丑，这么丑的主播也有人看无语
-1,没有那几个钩巴字了！
1,屏蔽了，干净多了，全平台
0,场控换了？
1,哇，屏蔽了真好
1,设置里面屏蔽董事长舒服多了
1,老骚 董事长爱你
1,骚俊快去提亲
0,全屏模式设置可以屏蔽关键字全屏模式设置可以屏蔽关键字
1,本直播间由董事长接管
-1,董事长是你们妈？提尼玛的亲
0,户外董事长前来提亲老骚
-1,场控，封人啊！瞎了吗？
0,我全平台屏蔽
0,手机全屏设置关键词屏蔽
1,董事长哈哈哈
1,不要禁言了。人家几十万人气
1,屏蔽了真舒服哇
1,骚好多人代表你提亲
0,设置里没有屏蔽啊，怎么弄
0,董事长十几个帝王
0,手机全屏设置里可以屏蔽
1,没有了哈哈
0,直接屏蔽关键字就好了，封人是封不完的。
-1,都别啥沟八带节奏，滚  闭了
